onset,duration,trial_type,response_time,word,response,correct_resp,gender,age,sub,ses,run,year,month,day,hour,minute
150.99357880000002,0.6971077999999693,word_pos,0.7082727000000091,joke,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
160.9940823,0.6967890999999895,word_neg,0.8739318000000367,heavy,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
170.9931194,0.7007576999999969,word_pos,0.6912027000000194,tree,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
180.9941853,0.6978652999999895,word_pos,0.7903693999999746,barbecue,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
190.9954491,0.697384999999997,word_neg,0.8078439999999887,ricochet,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
200.9943885,0.6980506999999818,word_neg,0.7243268000000285,jaw,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
210.9956649,0.6970788999999797,word_neu,0.7378522000000203,eggplant,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
220.995895,0.6977909000000011,word_neu,0.7413632999999891,store,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
230.9975431,0.6972432000000026,word_pos,0.7423623999999904,embrace,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
240.9969187,0.6978882999999882,word_pos,0.6738116000000218,sailboat,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
250.99795,0.6973064999999963,word_pos,0.7744744999999966,spaghetti,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
260.9982685,0.6973386000000232,word_neu,0.8419969000000265,attribute,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
270.9990404,0.6971949999999651,word_neu,0.7575371000000359,monkey,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
280.9990514,0.6975884999999948,word_neu,0.7409313999999654,business,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
290.9997342,0.697364900000025,word_neu,0.7245005999999989,scissors,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
301.0002942,0.6970947000000365,word_pos,0.8916518999999994,knowledge,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
311.0010623,0.6970906999999897,word_neg,0.8743220999999721,axe,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
321.0005549,0.697751100000005,word_neu,0.6579566000000341,speech,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
331.0009984,0.6980871999999749,word_neu,0.7414770999999973,nose,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
341.0040534,0.6953653000000486,word_neg,0.9077866000000084,hoe,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
351.0029058,0.6971305000000143,word_neg,0.6907019999999875,cough,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
361.0027289,0.6981198999999947,word_neu,0.7910184999999501,winter,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
371.0039708000001,0.6968848999998727,word_neg,0.775052100000039,perjury,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
381.0032507,0.6987116999999898,word_pos,0.9400468000000046,optimism,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
391.0042079,0.6974825000000351,word_neg,0.8068336000000045,excuse,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
401.0046197,0.6977467000000388,word_neg,0.9407083999999486,clang,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
411.0049943,0.6981293000000051,word_neg,0.7912502000000359,problem,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
421.0056799,0.6979101999999671,word_neg,0.7738403999999264,tired,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
431.0059879,0.6977505000000406,word_neu,1.1409889999999905,whole,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
441.0062341,0.6982558000000267,word_neu,0.6911331999999675,verb,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
451.0072206,0.6976585000000455,word_pos,,fireworks,,,female,22.0,103,1,2,2023,3,21,13,20
461.0083202,0.697204900000088,word_pos,0.8074824000000262,chicken,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
471.0087562999999,0.6970114000001217,word_neg,0.858378499999958,angry,b,0.0,female,22.0,103,1,2,2023,3,21,13,20
481.008673,0.6977345999999898,word_neu,0.8070637000000715,asparagus,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
491.0095897999999,0.697564199999988,word_pos,0.7235870000000659,mercy,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
501.0095526,0.6976509999998939,word_neu,0.8910349000000224,power,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
511.0099665999999,0.6979529999999841,word_neu,0.7083516000000145,street,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
521.0098067,0.6987000000000307,word_pos,0.8077334999999266,day,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
531.0109649999999,0.6976340000001073,word_pos,0.7910860000000639,vacation,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
541.0110766,0.697717799999964,word_neg,0.8580765000000383,van,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
551.0118717,0.6975780000000213,word_neg,0.8246870000000399,stone,y,1.0,female,22.0,103,1,2,2023,3,21,13,20
561.0457519,0.6975909000000229,word_neu,0.8406562000000122,camel,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
571.0458672,0.6979433999999856,word_neu,0.841493000000014,pan,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
581.0469412,0.6976583000000574,word_neu,0.7747102999999242,toaster,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
591.0471375,0.6976483000000826,word_pos,0.7573519999999689,piano,b,1.0,female,22.0,103,1,2,2023,3,21,13,20
7.29716529999996,0.6866278000002239,image_pos,0.7889074999998229,drum,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
17.297436599999855,0.6871197999998913,image_neg,0.7884070000000065,dead,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
24.698302799999965,0.6862933000002158,image_pos,0.7045484999998735,bed,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
37.296799199999896,0.6886116000000584,image_neg,0.6572532999998657,mushroom,b,0.0,female,22.0,103,1,5,2023,3,21,14,18
44.696377700000085,0.6894414999997025,image_pos,0.7245764999997846,apricot,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
57.297595999999885,0.6884984000002916,image_pos,0.6235609999998815,peaceful,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
64.69711980000011,0.6897125000000415,image_pos,0.6409140000000662,applause,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
77.29814149999993,0.6893544999998085,image_neg,0.7744179999999687,grief,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
84.6983095999999,0.6893473000000085,image_neg,0.7245794000000387,dangerous,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
94.69887569999992,0.6894508000000457,image_neg,0.623888099999931,hairbrush,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
104.69928209999988,0.6893518000001819,image_pos,0.9911634999998568,cash,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
117.3008906,0.6883824000001368,image_pos,0.7901308999998946,theater,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
127.30047879999984,0.6892551999999199,image_pos,0.7908350000002429,tangerine,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
134.70044340000004,0.6899829999997564,image_pos,0.7250479999997879,awe,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
144.70128410000007,0.689773999999943,image_pos,0.5738680999997996,spring,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
154.70187799999985,0.6893308000003344,image_pos,0.624024499999905,intellect,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
164.70230989999982,0.6891877000002751,image_neg,0.8243968000001587,number,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
174.70259570000007,0.689664399999856,image_neg,0.6912677000000258,desk,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
184.70337699999985,0.6892465000000527,image_neg,0.7242914000003111,ticket,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
194.70380369999967,0.6894599000002302,image_neg,0.8075437000002239,company,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
207.30403209999983,0.6898123000001419,image_neg,0.6911988000001656,cab,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
217.3046414999999,0.6894955000002199,image_pos,0.8745911000000888,television,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
224.70493870000016,0.6895552999999381,image_neg,0.6575390999996671,arm,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
234.7054852000001,0.689659199999852,image_neg,0.6910087999999632,mosquito,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
247.30618240000013,0.6895160999997643,image_neg,1.6247475000000122,army,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
257.30678339999986,0.6894981000000371,image_pos,0.9913000999999896,tulip,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
264.70684189999974,0.6898524000002908,image_pos,0.6911695000003419,morning,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
277.30746999999974,0.6894784000000982,image_neg,0.7080623000001651,bus,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
284.70769930000006,0.6898772999998073,image_neg,0.7928109999998014,banker,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
294.7081982,0.6897656000000438,image_pos,0.7743750999998156,friendly,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
307.3087485000001,0.6899316999997609,image_neg,0.758119699999952,curse,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
314.70970080000006,0.6892973999997594,image_pos,0.7407232000000477,tea,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
324.7094366000001,0.6900243999998565,image_neg,0.5908626000000368,vice,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
337.31156759999976,0.6887117000001126,image_neg,0.8568162000001394,rum,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
347.3111248,0.6896209000000795,image_pos,0.8242919999997866,penguin,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
357.3108490999998,0.6902064000000792,image_neg,0.9747630000001664,umbrella,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
364.7117899,0.6897211000000425,image_neg,0.6909132999999201,ant,b,0.0,female,22.0,103,1,5,2023,3,21,14,18
374.7116184000001,0.689977699999929,image_neg,0.6913088999999673,corn,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
387.3128765000001,0.6894529000001057,image_pos,0.824427999999898,mandolin,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
394.7128761000004,0.6902237999992735,image_neg,0.6915989999997691,election,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
407.3138554999996,0.6900138999999399,image_neg,0.7575861000004807,dime,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
414.7142881999998,0.6895722999997815,image_neg,0.741377399999692,mob,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
424.7151267999998,0.6892613999997934,image_pos,0.8578658000005817,newspaper,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
434.7154762999999,0.68951399999969,image_neg,0.6909881999999925,ambulance,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
447.3157363999999,0.6897251000000324,image_pos,0.7909977999997864,book,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
454.7159985999997,0.6897226000000956,image_pos,0.8577221000005011,water,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
464.7333563000002,0.6896234999994704,image_neg,0.9243489000000408,editor,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
474.7341036999997,0.6893841000000407,image_pos,1.0242114000002402,wit,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
484.7340080000004,0.6899586999997496,image_neg,1.3079836999995678,dictation,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
497.3353151000001,0.6891711999996915,image_pos,0.7571809999999459,cherry,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
507.33497739999984,0.6897114000003057,image_neg,0.7078173999998398,riot,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
514.7363136000004,0.6894757999998546,image_neg,0.6908115999995061,engineer,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
527.3360538999996,0.689933600000586,image_neg,0.6578142000007574,hierarchy,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
537.3363787999997,0.6901051000004372,image_neg,0.7582241999998587,carrot,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
544.7372753999998,0.6896739000003436,image_neg,0.7908380999997462,clue,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
557.3376354000002,0.6896565999995801,image_neg,0.9244137999994564,whine,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
567.3384110999996,0.6896099000005051,image_pos,0.8575312000002668,stapler,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
574.7381945999996,0.6903738000000885,image_neg,0.7749567999999272,dread,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
584.7401946999998,0.6884289999998146,image_neg,0.7229938000000402,jealousy,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
597.3393673999999,0.6896226999997452,image_neg,0.660428199999842,screech,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
0.9931900000001406,0.6904870999997001,word_pos,0.7889074999998229,drum,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
10.986887900000056,0.6973935999999394,word_neg,0.7884070000000065,dead,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
20.98756370000001,0.697300599999835,word_pos,0.7045484999998735,bed,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
30.989136300000155,0.696111899999778,word_neu,0.6572532999998657,mushroom,b,0.0,female,22.0,103,1,5,2023,3,21,14,18
40.99030649999986,0.6954178999999385,word_neu,0.7245764999997846,apricot,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
50.98945189999995,0.6967632999999296,word_pos,0.6235609999998815,peaceful,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
60.98919010000009,0.6975406999999905,word_pos,0.6409140000000662,applause,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
70.99001289999978,0.6972227999999632,word_neg,0.7744179999999687,grief,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
80.99136390000012,0.6966453000000001,word_neg,0.7245794000000387,dangerous,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
90.9904743000002,0.6975671999998383,word_neu,0.623888099999931,hairbrush,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
100.99034399999982,0.6982628000000517,word_pos,0.9911634999998568,cash,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
110.9923471000002,0.6966881999996843,word_pos,0.7901308999998946,theater,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
120.99244640000006,0.6970436999999947,word_pos,0.7908350000002429,tangerine,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
130.9926700000001,0.697356199999831,word_pos,0.7250479999997879,awe,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
140.99260249999998,0.6980291999998371,word_pos,0.5738680999997996,spring,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
150.99339539999983,0.6976804000000811,word_pos,0.624024499999905,intellect,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
160.9935835000001,0.6979559999999765,word_neu,0.8243968000001587,number,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
170.99483869999997,0.6974762999998063,word_neu,0.6912677000000258,desk,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
180.99542830000016,0.6969142999996905,word_neu,0.7242914000003111,ticket,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
190.9959912999998,0.6968793000000915,word_neu,0.8075437000002239,company,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
200.9952045,0.698250599999966,word_neg,0.6911988000001656,cab,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
210.9978906000001,0.6958685999998693,word_pos,0.8745911000000888,television,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
220.9960987999998,0.6984301000001949,word_neu,0.6575390999996671,arm,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
231.0001312,0.6946471000000827,word_neg,0.6910087999999632,mosquito,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
240.99745940000005,0.6979283999999097,word_neg,1.6247475000000122,army,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
250.9980529999998,0.6977989000002083,word_pos,0.9913000999999896,tulip,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
260.9984338,0.6976177999999322,word_pos,0.6911695000003419,morning,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
270.9982374000001,0.698351300000013,word_neu,0.7080623000001651,bus,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
281.0005067000002,0.6967792999998892,word_neg,0.7928109999998014,banker,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
291.0026087000001,0.6955347999996775,word_pos,0.7743750999998156,friendly,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
301.00020110000014,0.6978400999996666,word_neg,0.758119699999952,curse,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
311.0008131999998,0.6980628000001161,word_pos,0.7407232000000477,tea,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
321.001076,0.6981166999999004,word_neg,0.5908626000000368,vice,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
331.0011635999999,0.6983911000002081,word_neu,0.8568162000001394,rum,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
341.0023293999998,0.6979811000001064,word_pos,0.8242919999997866,penguin,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
351.0036116000001,0.6969331000000238,word_neu,0.9747630000001664,umbrella,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
361.0028244999999,0.6986597000000074,word_neg,0.6909132999999201,ant,b,0.0,female,22.0,103,1,5,2023,3,21,14,18
371.00339399999984,0.6978922000002967,word_neu,0.6913088999999673,corn,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
381.0046543999997,0.6975364999998988,word_neu,0.824427999999898,mandolin,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
391.0051979,0.6975001999999222,word_neg,0.6915989999997691,election,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
401.004688,0.6983626000001095,word_neu,0.7575861000004807,dime,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
411.0052311999998,0.6983974000003741,word_neg,0.741377399999692,mob,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
421.0065311999997,0.6973150000002875,word_neu,0.8578658000005817,newspaper,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
431.0067546,0.6976241000001551,word_neg,0.6909881999999925,ambulance,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
441.0069027999998,0.6985382000002573,word_pos,0.7909977999997864,book,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
451.0075347000002,0.6984066999993956,word_pos,0.8577221000005011,water,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
461.0085103000001,0.6974451999994926,word_neu,0.9243489000000408,editor,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
471.02571780000017,0.6976366999997481,word_pos,1.0242114000002402,wit,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
481.0262692999995,0.6972229000002699,word_neg,1.3079836999995678,dictation,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
491.0268957999997,0.6972615000004225,word_pos,0.7571809999999459,cherry,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
501.0265567999995,0.6982383000004688,word_neg,0.7078173999998398,riot,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
511.0272077,0.6977046000001224,word_neu,0.6908115999995061,engineer,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
521.0287523999996,0.6969494000004488,word_neg,0.6578142000007574,hierarchy,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
531.0282104999997,0.6975069999998595,word_neu,0.7582241999998587,carrot,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
541.0281855000003,0.6982850999993389,word_neu,0.7908380999997462,clue,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
551.0291576,0.6977741000000606,word_neg,0.9244137999994564,whine,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
561.0301171000001,0.6974751999996442,word_neu,0.8575312000002668,stapler,b,1.0,female,22.0,103,1,5,2023,3,21,14,18
571.0299796999998,0.6978847999998834,word_neg,0.7749567999999272,dread,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
581.0335857999999,0.6948828000004141,word_neg,0.7229938000000402,jealousy,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
591.0314716000003,0.697357899999588,word_neg,0.660428199999842,screech,y,1.0,female,22.0,103,1,5,2023,3,21,14,18
7.289169600000605,0.6865420999820344,image_neg,0.9879920000093988,bribe,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
17.287010099971667,0.6898591000353917,image_neg,0.8750829999917187,commander,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
24.69046509999316,0.6868449000176113,image_pos,0.7705155999865383,wealthy,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
34.690572099993005,0.6867844999651425,image_neg,0.6378954999963753,beer,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
44.68819769995753,0.6897167999995943,image_neg,0.8577279000310227,meeting,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
54.68847250001272,0.6895442999666557,image_pos,1.0239191000000574,garden,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
67.28901780000888,0.6898090000031516,image_pos,0.7746326999622397,beach,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
77.28950939996867,0.6899994999985211,image_neg,0.8245003999909386,envy,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
87.29006530001061,0.6895909999730065,image_neg,0.7432722999947146,hurricane,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
97.28998939995654,0.6902121000457555,image_pos,0.6922869000118226,woman,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
107.29294740001204,0.6878841999569261,image_neg,0.8561181999975815,gasp,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
114.69151729997247,0.6893985000206015,image_neg,0.7096963000367396,school,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
127.29301019996636,0.6886406000121639,image_neg,0.7245655000442639,famous,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
137.2924597999663,0.6895145000307821,image_pos,0.7575611000065692,zoo,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
147.29334350000136,0.6890531000099145,image_neg,0.6573341999901459,noun,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
157.29417279997142,0.6885390999959782,image_neg,0.6574089000350796,whale,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
167.29425400000764,0.6889137999969535,image_pos,0.8239594000042416,oak,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
174.69513899995945,0.6884674000320956,image_pos,0.773016200051643,lemonade,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
187.2944597000024,0.6900289999902895,image_neg,0.7434947000001557,victim,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
194.69472659996245,0.690182799997217,image_pos,1.076725000049919,happy,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
204.69551059999503,0.6896395999938534,image_neg,0.7743965999688953,sandpaper,b,0.0,female,22.0,103,1,1,2023,3,21,13,0
217.2962924999884,0.6894598000217229,image_neg,0.7409051000140607,corkscrew,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
227.296775099996,0.6895501000108197,image_pos,0.7413875999627635,pie,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
234.697030899988,0.6897074999870085,image_neg,0.6242817000020295,treaty,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
244.6980728000053,0.68934949999678,image_pos,0.740286499960348,kiss,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
257.2983457999653,0.6890830000047572,image_pos,0.7572767999954522,man,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
267.2990740999812,0.6891381000168622,image_pos,0.7572753999847919,sled,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
274.69910139997955,0.6893250999855809,image_neg,1.0261013000272214,alligator,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
284.69957850000355,0.6891748000052758,image_pos,0.7904904999886639,new,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
297.3000647999579,0.6916856000316329,image_neg,0.8261161000118591,aggressive,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
304.69974640000146,0.6900046999799088,image_pos,0.7262774999835528,pineapple,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
317.30062150000595,0.6897806999622844,image_neg,0.8416039999574423,deceit,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
327.30149649997475,0.6896357000223361,image_neg,0.7569779999903403,lonely,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
334.7021705000079,0.689520999963861,image_neg,0.6909455999848433,tomato,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
344.70239109999966,0.6892012999742292,image_neg,0.674609599984251,embassy,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
357.30198940000264,0.6909291999763809,image_neg,0.6416561999940313,plot,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
367.3031926999684,0.6895835000323132,image_pos,0.8076499000308104,rocket,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
377.3032955999952,0.690509399981238,image_neg,1.241753600013908,fiddle,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
384.7037102999748,0.6898984999861,image_pos,0.7445675000199117,fun,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
394.7045258999569,0.6915806000471321,image_neg,0.7908609000151046,diplomat,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
407.3048006999889,0.6899689999991097,image_pos,1.142828800017014,moral,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
414.7046129999799,0.6907489000004716,image_neg,0.7921382000204176,mouse,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
424.7062227999559,0.6890782000263584,image_pos,0.7238019000506029,limousine,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
434.7064939999837,0.6894855999852894,image_neg,0.7911863999906927,tourist,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
444.7064948999905,0.6900680999970064,image_neg,0.6914346999838017,bridge,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
457.3070250999881,0.690110299969092,image_neg,0.8581509999930859,jury,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
467.307866099989,0.6895346000093241,image_pos,1.4074916999670677,lake,y,0.0,female,22.0,103,1,1,2023,3,21,13,0
474.7076318999752,0.6902120999876047,image_neg,0.8084724000073038,policeman,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
487.3092184999841,0.6890200999914669,image_pos,0.8575935999979265,boat,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
494.7095527999918,0.6893639999907464,image_pos,0.7744596999837086,plum,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
507.310462799971,0.6887821999844164,image_neg,0.8236850000103004,avalanche,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
517.3104668000014,0.6898613999946974,image_neg,0.6913390999543481,hospital,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
524.7110092999646,0.689473700011149,image_pos,0.7904417000245303,hamster,b,1.0,female,22.0,103,1,1,2023,3,21,13,0
537.3111718999571,0.6896907000336796,image_neg,0.8908425000263378,fence,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
544.7112506999983,0.6901241999585181,image_neg,0.7580037000006996,field,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
557.3283280999749,0.6899751999881119,image_neg,0.8747410000069067,tornado,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
564.7291202999768,0.6899787000147626,image_neg,0.7245044999872334,spatula,y,1.0,female,22.0,103,1,1,2023,3,21,13,0
